dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ue_id,timestamp,cellid,in_sync,idx
0.777777778,0.105021493,0.005696204,0.55,0.153142,0,0.325,0.981481481,0.976744186,0.617647059,0.757575758,0.342424242,1.0,0.441860465,0.465116279,0.0,0.113998016,0,0,6526
0.666666667,0.06201375,0.005696922,0.45,0.05933,0,0.4,0.981481481,0.976744186,0.676470588,0.727272727,0.445454545,1.0,0.395348837,0.38372093,0.0,0.113998235,0,0,6527
0.62962963,0.036618865,0.005697924,0.5,0.022986,0,0.375,0.981481481,0.976744186,0.691176471,0.757575758,0.315151515,1.0,0.488372093,0.5,0.0,0.113998453,0,0,6528
0.703703704,0.019460623,0.005699343,0.55,0.008905,0,0.425,0.981481481,0.976744186,0.735294118,0.818181818,0.363636364,1.0,0.441860465,0.465116279,0.0,0.113998672,0,0,6529
0.814814815,0.025130197,0.00570008,0.65,0.003833,0,0.45,0.981481481,0.976744186,0.735294118,0.818181818,0.390909091,1.0,0.465116279,0.430232558,0.0,0.11399889,0,0,6530
0.814814815,0.07269421,0.005725962,0.75,0.054754,0,0.475,0.981481481,0.976744186,0.720588235,0.818181818,0.390909091,1.0,0.441860465,0.418604651,0.0,0.113999109,0,0,6531
0.62962963,0.03476908,0.005740742,0.75,0.043501,0,0.5,0.981481481,0.976744186,0.75,0.818181818,0.445454545,1.0,0.441860465,0.395348837,0.0,0.113999327,0,0,6532
0.555555556,0.022812663,0.005741396,0.45,0.015168,0,0.5,0.981481481,0.976744186,0.735294118,0.818181818,0.445454545,1.0,0.372093023,0.73255814,0.0,0.113999546,0,0,6533
0.444444444,0.013470796,0.005742766,0.5,0.005876,0,0.45,0.981481481,0.976744186,0.735294118,0.818181818,0.445454545,1.0,0.418604651,0.406976744,0.0,0.113999764,0,0,6534
0.407407407,0.006442423,0.005743436,0.45,0.00253,0,0.4,0.981481481,0.976744186,0.720588235,0.818181818,0.354545455,1.0,0.418604651,0.465116279,0.0,0.113999983,0,0,6535
0.703703704,0.002773161,0.005756224,0.8,0.00098,0,0.4,0.981481481,0.976744186,0.720588235,0.818181818,0.354545455,1.0,0.441860465,0.453488372,0.0,0.114000201,0,0,6536
0.888888889,0.029063136,0.005784251,0.75,0.240425,0,0.4,0.981481481,0.976744186,0.720588235,0.787878788,0.363636364,1.0,0.441860465,0.453488372,0.0,0.11400042,0,0,6537
0.740740741,0.107993676,0.005784933,0.45,0.093146,0,0.475,0.981481481,0.976744186,0.735294118,0.787878788,0.445454545,1.0,0.395348837,0.73255814,0.0,0.114000639,0,0,6538
0.555555556,0.06376958,0.005785932,0.45,0.036087,0,0.5,0.981481481,0.976744186,0.720588235,0.818181818,0.496969697,1.0,0.372093023,0.348837209,0.0,0.114000857,0,0,6539
0.407407407,0.033889144,0.005786906,0.5,0.015534,0,0.475,0.981481481,0.976744186,0.720588235,0.818181818,0.445454545,1.0,0.441860465,0.406976744,0.0,0.114001076,0,0,6540
0.444444444,0.020011214,0.005794433,0.75,0.039352,0,0.45,0.981481481,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.441860465,0.406976744,0.0,0.114001294,0,0,6541
0.444444444,0.010634998,0.005821129,0.8,0.016833,0,0.425,0.962962963,0.976744186,0.735294118,0.818181818,0.342424242,1.0,0.441860465,0.453488372,0.0,0.114001513,0,0,6542
0.481481481,0.006279771,0.005835578,0.85,0.033303,0,0.475,0.981481481,0.976744186,0.720588235,0.818181818,0.354545455,1.0,0.488372093,0.476744186,0.0,0.114001731,0,0,6543
0.518518519,0.003708661,0.005836766,0.6,0.04419,0,0.475,0.981481481,0.976744186,0.779411765,0.818181818,0.333333333,1.0,0.488372093,0.453488372,0.0,0.11400195,0,0,6544
0.444444444,0.00159621,0.005837816,0.6,0.019022,0,0.525,0.981481481,0.976744186,0.764705882,0.818181818,0.445454545,1.0,0.441860465,0.38372093,0.0,0.114002168,0,0,6545
0.37037037,0.000848618,0.005838613,0.7,0.019123,0,0.55,0.981481481,0.976744186,0.779411765,0.848484848,0.424242424,1.0,0.441860465,0.453488372,0.0,0.114002387,0,0,6546
0.333333333,0.000406124,0.005842086,0.6,0.026759,0,0.525,0.962962963,0.976744186,0.779411765,0.848484848,0.46969697,1.0,0.488372093,0.337209302,0.0,0.114002605,0,0,6547
0.555555556,0.000174775,0.005871977,0.55,0.12008,0,0.525,0.981481481,0.976744186,0.779411765,0.848484848,0.46969697,1.0,0.395348837,0.348837209,0.0,0.114002824,0,0,6548
0.703703704,7.48e-05,0.00590831,0.45,0.078967,0,0.5,0.981481481,0.976744186,0.779411765,0.848484848,0.406060606,1.0,0.395348837,0.406976744,0.0,0.114003042,0,0,6549
0.851851852,3.23e-05,0.005911098,0.45,0.057838,0,0.525,0.981481481,0.976744186,0.779411765,0.848484848,0.406060606,1.0,0.441860465,0.418604651,0.0,0.114003261,0,0,6550
0.740740741,0.125187277,0.005912149,0.8,0.076273,0,0.525,0.981481481,0.976744186,0.764705882,0.848484848,0.424242424,1.0,0.418604651,0.406976744,0.0,0.11400348,0,0,6551
0.666666667,0.082135082,0.005912946,0.5,0.089499,0,0.475,0.981481481,0.976744186,0.779411765,0.848484848,0.375757576,1.0,0.395348837,0.465116279,0.0,0.114003698,0,0,6552
0.518518519,0.043650268,0.005913657,0.5,0.038526,0,0.475,0.981481481,0.976744186,0.735294118,0.818181818,0.424242424,1.0,0.418604651,0.744186047,0.0,0.114003917,0,0,6553
0.407407407,0.025774743,0.005914673,0.45,0.014926,0,0.5,0.981481481,0.976744186,0.735294118,0.818181818,0.445454545,1.0,0.488372093,0.38372093,0.0,0.114004135,0,0,6554
0.444444444,0.013698104,0.005947874,0.6,0.006425,0,0.5,0.981481481,0.976744186,0.735294118,0.818181818,0.445454545,1.0,0.465116279,0.395348837,0.0,0.114004354,0,0,6555
0.407407407,0.008088135,0.00594859,0.55,0.002489,0,0.5,0.981481481,0.976744186,0.735294118,0.818181818,0.424242424,1.0,0.418604651,0.418604651,0.0,0.114004572,0,0,6556
0.333333333,0.005896883,0.005949271,0.45,0.000964,0,0.5,0.981481481,0.976744186,0.720588235,0.818181818,0.406060606,1.0,0.441860465,0.430232558,0.0,0.114004791,0,0,6557
0.333333333,0.004298653,0.005949954,0.45,0.000374,0,0.5,0.981481481,0.976744186,0.735294118,0.818181818,0.390909091,1.0,0.418604651,0.441860465,0.0,0.114005009,0,0,6558
0.333333333,0.002537771,0.005955843,0.55,0.000145,0,0.5,0.981481481,0.976744186,0.720588235,0.818181818,0.406060606,1.0,0.395348837,0.430232558,0.0,0.114005228,0,0,6559
0.37037037,0.002055877,0.005956491,0.5,5.6e-05,0,0.5,0.981481481,0.976744186,0.720588235,0.818181818,0.390909091,1.0,0.441860465,0.406976744,0.0,0.114005446,0,0,6560
0.481481481,0.001214332,0.00599021,0.65,2.2e-05,0,0.5,0.981481481,0.976744186,0.720588235,0.818181818,0.363636364,1.0,0.395348837,0.441860465,0.0,0.114005665,0,0,6561
0.481481481,0.000796084,0.005990903,0.45,8e-06,0,0.5,0.981481481,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.418604651,0.395348837,0.0,0.114005883,0,0,6562
0.444444444,0.000580899,0.005991588,0.45,3e-06,0,0.5,0.981481481,0.976744186,0.735294118,0.818181818,0.424242424,1.0,0.395348837,0.418604651,0.0,0.114006102,0,0,6563
0.407407407,0.000423299,0.005992248,0.45,1e-06,0,0.55,0.981481481,0.976744186,0.735294118,0.818181818,0.46969697,1.0,0.395348837,0.395348837,0.0,0.114006321,0,0,6564
0.37037037,0.000202052,0.005993399,0.6,1e-06,0,0.5,0.962962963,0.976744186,0.735294118,0.818181818,0.445454545,1.0,0.395348837,0.395348837,0.0,0.114006539,0,0,6565
0.740740741,7.07e-05,0.006006808,0.75,0.219367,0,0.5,0.962962963,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.418604651,0.406976744,0.0,0.114006758,0,0,6566
0.777777778,0.124604357,0.006033319,0.45,0.118848,0,0.5,0.981481481,0.976744186,0.720588235,0.818181818,0.406060606,1.0,0.395348837,0.441860465,0.0,0.114006976,0,0,6567
0.592592593,0.05959822,0.006034426,0.45,0.046044,0,0.5,0.981481481,0.976744186,0.735294118,0.818181818,0.390909091,1.0,0.465116279,0.418604651,0.0,0.114007195,0,0,6568
0.481481481,0.035192379,0.006035072,0.45,0.017838,0,0.5,0.981481481,0.976744186,0.720588235,0.818181818,0.390909091,1.0,0.465116279,0.418604651,0.0,0.114007413,0,0,6569
0.444444444,0.020781031,0.006035747,0.45,0.006911,0,0.525,0.981481481,0.976744186,0.720588235,0.818181818,0.424242424,1.0,0.418604651,0.418604651,0.0,0.114007632,0,0,6570
0.333333333,0.00993893,0.00603697,0.5,0.002975,0,0.5,0.981481481,0.976744186,0.720588235,0.818181818,0.390909091,1.0,0.395348837,0.441860465,0.0,0.11400785,0,0,6571
0.444444444,0.00475428,0.006071854,0.65,0.001423,0,0.5,0.981481481,0.976744186,0.735294118,0.818181818,0.390909091,1.0,0.441860465,0.406976744,0.0,0.114008069,0,0,6572
0.444444444,0.002526658,0.006072585,0.85,0.033356,0,0.475,0.981481481,0.976744186,0.720588235,0.818181818,0.390909091,1.0,0.465116279,0.430232558,0.0,0.114008287,0,0,6573
0.37037037,0.001657835,0.006073319,0.6,0.052172,0,0.5,0.981481481,0.976744186,0.764705882,0.818181818,0.390909091,1.0,0.441860465,0.430232558,0.0,0.114008506,0,0,6574
0.333333333,0.001087039,0.006073946,0.45,0.020213,0,0.525,0.981481481,0.976744186,0.764705882,0.818181818,0.46969697,1.0,0.418604651,0.360465116,0.0,0.114008724,0,0,6575
0.333333333,0.000577868,0.006074917,0.45,0.007831,0,0.475,0.981481481,0.976744186,0.75,0.848484848,0.390909091,1.0,0.418604651,0.418604651,0.0,0.114008943,0,0,6576
0.333333333,0.000307119,0.00607588,0.55,0.003034,0,0.5,0.981481481,0.976744186,0.735294118,0.848484848,0.424242424,1.0,0.418604651,0.372093023,0.0,0.114009162,0,0,6577
0.444444444,0.000132344,0.006114168,0.8,0.001175,0,0.475,0.981481481,0.976744186,0.720588235,0.818181818,0.424242424,1.0,0.395348837,0.418604651,0.0,0.11400938,0,0,6578
0.37037037,7.07e-05,0.006114873,0.65,0.077928,0,0.4,0.981481481,0.976744186,0.75,0.818181818,0.354545455,1.0,0.395348837,0.453488372,0.0,0.114009599,0,0,6579
0.333333333,4.14e-05,0.006115585,0.5,0.030191,0,0.45,0.981481481,0.976744186,0.75,0.818181818,0.445454545,1.0,0.418604651,0.372093023,0.0,0.114009817,0,0,6580
0.481481481,1.62e-05,0.00612396,0.8,0.060259,0,0.425,0.981481481,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.372093023,0.418604651,0.0,0.114010036,0,0,6581
0.518518519,9.09e-06,0.006128374,0.5,0.074623,0,0.425,0.981481481,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.395348837,0.418604651,0.0,0.114010254,0,0,6582
0.444444444,6.06e-06,0.00614388,0.55,0.02891,0,0.425,0.962962963,0.976744186,0.75,0.818181818,0.375757576,1.0,0.441860465,0.430232558,0.0,0.114010473,0,0,6583
0.555555556,3.03e-06,0.00616224,0.85,0.079112,0,0.4,0.981481481,0.976744186,0.794117647,0.818181818,0.406060606,1.0,0.441860465,0.406976744,0.0,0.114010691,0,0,6584
0.444444444,2.02e-06,0.006162939,0.6,0.038621,0,0.425,0.981481481,0.976744186,0.764705882,0.787878788,0.390909091,1.0,0.488372093,0.418604651,0.0,0.11401091,0,0,6585
0.37037037,1.01e-06,0.006163616,0.55,0.018472,0,0.475,0.981481481,0.976744186,0.764705882,0.818181818,0.424242424,1.0,0.441860465,0.38372093,0.0,0.114011128,0,0,6586
0.333333333,0.0,0.006164598,0.45,0.007157,0,0.425,0.981481481,0.976744186,0.779411765,0.818181818,0.445454545,1.0,0.395348837,0.360465116,0.0,0.114011347,0,0,6587
0.37037037,0.0,0.006165216,0.45,0.003081,0,0.4,0.981481481,0.976744186,0.779411765,0.818181818,0.406060606,1.0,0.465116279,0.406976744,0.0,0.114011565,0,0,6588
0.555555556,0.0,0.006200928,0.7,0.001194,0,0.425,0.981481481,0.976744186,0.794117647,0.787878788,0.445454545,1.0,0.372093023,0.418604651,0.0,0.114011784,0,0,6589
0.666666667,0.0,0.006201672,0.65,0.043788,0,0.425,0.981481481,0.976744186,0.823529412,0.787878788,0.406060606,1.0,0.441860465,0.395348837,0.0,0.114012003,0,0,6590
0.555555556,0.0,0.00620237,0.55,0.018849,0,0.475,0.981481481,0.976744186,0.794117647,0.787878788,0.46969697,1.0,0.395348837,0.337209302,0.0,0.114012221,0,0,6591
0.518518519,0.0,0.006203252,0.6,0.007303,0,0.375,0.981481481,0.976744186,0.779411765,0.787878788,0.324242424,1.0,0.488372093,0.813953488,0.0,0.11401244,0,0,6592
0.333333333,0.0,0.006203948,0.45,0.002829,0,0.5,0.981481481,0.976744186,0.779411765,0.818181818,0.46969697,1.0,0.418604651,0.337209302,0.0,0.114012658,0,0,6593
0.518518519,0.0,0.006243485,0.8,0.001218,0,0.45,0.981481481,0.976744186,0.75,0.818181818,0.406060606,1.0,0.395348837,0.418604651,0.0,0.114012877,0,0,6594
0.407407407,0.0,0.006244525,0.75,0.102902,0,0.45,0.981481481,0.976744186,0.75,0.818181818,0.390909091,1.0,0.395348837,0.76744186,0.0,0.114013095,0,0,6595
0.703703704,0.0,0.006245365,0.75,0.045181,0,0.475,0.981481481,0.976744186,0.764705882,0.818181818,0.390909091,1.0,0.418604651,0.418604651,0.0,0.114013314,0,0,6596
0.814814815,0.061827862,0.006246457,0.6,0.058837,0,0.45,0.981481481,0.976744186,0.779411765,0.787878788,0.424242424,1.0,0.441860465,0.744186047,0.0,0.114013532,0,0,6597
0.666666667,0.040564937,0.00624723,0.5,0.022795,0,0.425,0.981481481,0.976744186,0.75,0.787878788,0.363636364,1.0,0.465116279,0.453488372,0.0,0.114013751,0,0,6598
0.740740741,0.021557921,0.006275615,0.7,0.008831,0,0.4,0.962962963,0.976744186,0.779411765,0.787878788,0.406060606,1.0,0.441860465,0.418604651,0.0,0.114013969,0,0,6599
0.777777778,0.110925448,0.006288432,0.7,0.08618,0,0.425,0.981481481,0.976744186,0.794117647,0.787878788,0.424242424,1.0,0.441860465,0.744186047,0.0,0.114014188,0,0,6600
0.666666667,0.072778061,0.006289353,0.45,0.033388,0,0.425,0.981481481,0.976744186,0.75,0.787878788,0.424242424,1.0,0.395348837,0.73255814,0.0,0.114014406,0,0,6601
0.518518519,0.0477499,0.006290249,0.55,0.014372,0,0.35,0.981481481,0.976744186,0.764705882,0.818181818,0.375757576,1.0,0.441860465,0.779069767,0.0,0.114014625,0,0,6602
0.333333333,0.028195324,0.006291016,0.45,0.006187,0,0.425,0.981481481,0.976744186,0.779411765,0.818181818,0.424242424,1.0,0.441860465,0.406976744,0.0,0.114014844,0,0,6603
0.444444444,0.014984164,0.006319354,0.7,0.002397,0,0.4,0.962962963,0.976744186,0.779411765,0.787878788,0.406060606,1.0,0.418604651,0.430232558,0.0,0.114015062,0,0,6604
0.518518519,0.007962863,0.006329742,0.75,0.042909,0,0.4,0.981481481,0.976744186,0.779411765,0.787878788,0.406060606,1.0,0.418604651,0.418604651,0.0,0.114015281,0,0,6605
0.444444444,0.00522506,0.006330416,0.6,0.020523,0,0.425,0.981481481,0.976744186,0.779411765,0.787878788,0.424242424,1.0,0.418604651,0.418604651,0.0,0.114015499,0,0,6606
0.518518519,0.002776192,0.006331682,0.75,0.035606,0,0.4,0.981481481,0.976744186,0.779411765,0.787878788,0.390909091,1.0,0.441860465,0.441860465,0.0,0.114015718,0,0,6607
0.555555556,0.002024559,0.006332354,0.65,0.015327,0,0.375,0.981481481,0.976744186,0.779411765,0.787878788,0.375757576,1.0,0.418604651,0.453488372,0.0,0.114015936,0,0,6608
0.592592593,0.000967828,0.006351427,0.75,0.006598,0,0.45,0.981481481,0.976744186,0.808823529,0.818181818,0.390909091,1.0,0.418604651,0.441860465,0.0,0.114016155,0,0,6609
0.62962963,0.000374806,0.006370845,0.65,0.145135,0,0.45,0.981481481,0.976744186,0.808823529,0.818181818,0.424242424,1.0,0.418604651,0.430232558,0.0,0.114016373,0,0,6610
0.703703704,0.000161641,0.006371773,0.55,0.056228,0,0.425,0.981481481,0.976744186,0.808823529,0.818181818,0.406060606,1.0,0.395348837,0.755813953,0.0,0.114016592,0,0,6611
0.740740741,7.68e-05,0.006372889,0.75,0.026894,0,0.425,0.981481481,0.976744186,0.779411765,0.818181818,0.406060606,1.0,0.395348837,0.418604651,0.0,0.11401681,0,0,6612
0.62962963,4.55e-05,0.006373628,0.5,0.030102,0,0.4,0.981481481,0.976744186,0.764705882,0.818181818,0.390909091,1.0,0.395348837,0.430232558,0.0,0.114017029,0,0,6613
0.592592593,3.33e-05,0.006374257,0.45,0.012958,0,0.45,0.981481481,0.976744186,0.75,0.818181818,0.406060606,1.0,0.441860465,0.395348837,0.0,0.114017247,0,0,6614
0.740740741,1.72e-05,0.006392762,0.55,0.00502,0,0.425,0.981481481,0.976744186,0.779411765,0.818181818,0.390909091,1.0,0.488372093,0.406976744,0.0,0.114017466,0,0,6615
0.888888889,0.012637332,0.006409771,0.6,0.001945,0,0.425,0.981481481,0.976744186,0.779411765,0.818181818,0.375757576,1.0,0.465116279,0.441860465,0.0,0.114017685,0,0,6616
0.777777778,0.114661386,0.006410757,0.8,0.000837,0,0.45,0.981481481,0.976744186,0.779411765,0.818181818,0.390909091,1.0,0.488372093,0.395348837,0.0,0.114017903,0,0,6617
0.666666667,0.083587834,0.006411446,0.55,0.000324,0,0.5,0.981481481,0.976744186,0.808823529,0.818181818,0.445454545,1.0,0.441860465,0.38372093,0.0,0.114018122,0,0,6618
0.555555556,0.044422106,0.006438339,0.75,0.00014,0,0.45,0.962962963,0.976744186,0.794117647,0.818181818,0.375757576,1.0,0.418604651,0.430232558,0.0,0.11401834,0,0,6619
0.703703704,0.019122186,0.006459245,0.75,0.074405,0,0.45,0.981481481,0.976744186,0.794117647,0.818181818,0.390909091,1.0,0.488372093,0.441860465,0.0,0.114018559,0,0,6620
0.592592593,0.013940566,0.006459893,0.45,0.028826,0,0.45,0.981481481,0.976744186,0.794117647,0.818181818,0.424242424,1.0,0.465116279,0.406976744,0.0,0.114018777,0,0,6621
0.481481481,0.010162197,0.006460597,0.45,0.010051,0,0.5,0.981481481,0.976744186,0.794117647,0.818181818,0.46969697,1.0,0.488372093,0.38372093,0.0,0.114018996,0,0,6622
0.407407407,0.006667711,0.006461505,0.45,0.004327,0,0.45,0.981481481,0.976744186,0.764705882,0.818181818,0.390909091,1.0,0.465116279,0.406976744,0.0,0.114019214,0,0,6623
0.444444444,0.003189388,0.006481754,0.7,0.001509,0,0.45,0.981481481,0.976744186,0.779411765,0.818181818,0.390909091,1.0,0.441860465,0.418604651,0.0,0.114019433,0,0,6624
0.333333333,0.001883123,0.006482447,0.6,0.000649,0,0.45,0.981481481,0.976744186,0.794117647,0.818181818,0.375757576,1.0,0.418604651,0.418604651,0.0,0.114019651,0,0,6625
0.407407407,0.000810228,0.006483313,0.85,0.114291,0,0.475,0.981481481,0.976744186,0.794117647,0.818181818,0.375757576,1.0,0.418604651,0.430232558,0.0,0.11401987,0,0,6626
0.333333333,0.00043037,0.006484182,0.6,0.081085,0,0.475,0.981481481,0.976744186,0.779411765,0.818181818,0.390909091,1.0,0.395348837,0.441860465,0.0,0.114020088,0,0,6627
0.37037037,0.000206093,0.006500524,0.65,0.034904,0,0.5,0.981481481,0.976744186,0.808823529,0.818181818,0.424242424,1.0,0.418604651,0.395348837,0.0,0.114020307,0,0,6628
0.37037037,9.9e-05,0.00652003,0.7,0.013523,0,0.475,0.981481481,0.976744186,0.794117647,0.818181818,0.375757576,1.0,0.372093023,0.418604651,0.0,0.114020526,0,0,6629
0.333333333,5.25e-05,0.006520749,0.55,0.005239,0,0.425,0.981481481,0.976744186,0.705882353,0.818181818,0.342424242,1.0,0.511627907,0.5,0.0,0.114020744,0,0,6630
0.333333333,2.83e-05,0.006521396,0.55,0.002255,0,0.4,0.981481481,0.976744186,0.764705882,0.818181818,0.354545455,1.0,0.441860465,0.453488372,0.0,0.114020963,0,0,6631
0.407407407,2.02e-05,0.006522019,0.45,0.000874,0,0.425,0.981481481,0.976744186,0.661764706,0.757575758,0.363636364,1.0,0.465116279,0.441860465,0.0,0.114021181,0,0,6632
0.333333333,1.31e-05,0.006522846,0.45,0.000376,0,0.45,0.981481481,0.976744186,0.705882353,0.757575758,0.363636364,1.0,0.465116279,0.453488372,0.0,0.1140214,0,0,6633
0.481481481,8.08e-06,0.006539754,0.6,0.000146,0,0.475,0.981481481,0.976744186,0.647058824,0.818181818,0.363636364,1.0,0.441860465,0.441860465,0.0,0.114021618,0,0,6634
0.444444444,4.04e-06,0.00655819,0.7,6.3e-05,0,0.45,0.981481481,0.976744186,0.661764706,0.787878788,0.406060606,1.0,0.395348837,0.418604651,0.0,0.114021837,0,0,6635
0.481481481,3.03e-06,0.006558822,0.65,0.068575,0,0.475,0.981481481,0.976744186,0.647058824,0.787878788,0.46969697,1.0,0.372093023,0.38372093,0.0,0.114022055,0,0,6636
0.555555556,1.01e-06,0.006559912,0.65,0.045463,0,0.4,0.981481481,0.976744186,0.705882353,0.757575758,0.333333333,1.0,0.441860465,0.465116279,0.0,0.114022274,0,0,6637
0.481481481,1.01e-06,0.006560871,0.5,0.017613,0,0.375,0.981481481,0.976744186,0.691176471,0.787878788,0.390909091,1.0,0.488372093,0.418604651,0.0,0.114022492,0,0,6638
0.518518519,0.0,0.00658089,0.65,0.006824,0,0.4,0.981481481,0.976744186,0.779411765,0.818181818,0.342424242,1.0,0.441860465,0.441860465,0.0,0.114022711,0,0,6639
0.481481481,0.0,0.006581543,0.55,0.002379,0,0.425,0.981481481,0.976744186,0.75,0.818181818,0.46969697,1.0,0.418604651,0.372093023,0.0,0.114022929,0,0,6640
0.555555556,0.0,0.006597536,0.75,0.086791,0,0.4,0.981481481,0.976744186,0.735294118,0.818181818,0.445454545,1.0,0.418604651,0.406976744,0.0,0.114023148,0,0,6641
0.666666667,0.0,0.006598387,0.6,0.106851,0,0.375,0.981481481,0.976744186,0.75,0.818181818,0.406060606,1.0,0.441860465,0.430232558,0.0,0.114023367,0,0,6642
0.518518519,0.0,0.006599374,0.5,0.041396,0,0.4,0.981481481,0.976744186,0.75,0.818181818,0.406060606,1.0,0.441860465,0.406976744,0.0,0.114023585,0,0,6643
0.62962963,0.0,0.006618509,0.6,0.014434,0,0.4,0.981481481,0.976744186,0.75,0.818181818,0.406060606,1.0,0.395348837,0.755813953,0.0,0.114023804,0,0,6644
0.592592593,0.0,0.006619225,0.6,0.006213,0,0.4,0.981481481,0.976744186,0.75,0.818181818,0.390909091,1.0,0.418604651,0.76744186,0.0,0.114024022,0,0,6645
0.444444444,0.0,0.006619927,0.45,0.002675,0,0.4,0.981481481,0.976744186,0.764705882,0.818181818,0.445454545,1.0,0.418604651,0.372093023,0.0,0.114024241,0,0,6646
0.333333333,0.0,0.006620566,0.45,0.001151,0,0.425,0.981481481,0.976744186,0.75,0.818181818,0.46969697,1.0,0.372093023,0.38372093,0.0,0.114024459,0,0,6647
0.333333333,0.0,0.006621211,0.5,0.000446,0,0.4,0.981481481,0.976744186,0.735294118,0.818181818,0.445454545,1.0,0.395348837,0.73255814,0.0,0.114024678,0,0,6648
0.481481481,0.0,0.00663861,0.7,0.000156,0,0.375,0.981481481,0.976744186,0.75,0.818181818,0.424242424,1.0,0.465116279,0.406976744,0.0,0.114024896,0,0,6649
0.555555556,0.0,0.006656347,0.6,0.143091,0,0.425,0.981481481,0.976744186,0.735294118,0.787878788,0.354545455,1.0,0.465116279,0.790697674,0.0,0.114025115,0,0,6650
0.444444444,0.0,0.006657202,0.45,0.061596,0,0.45,0.981481481,0.976744186,0.75,0.818181818,0.424242424,1.0,0.418604651,0.395348837,0.0,0.114025333,0,0,6651
0.555555556,0.0,0.006659429,0.6,0.023864,0,0.425,0.981481481,0.976744186,0.75,0.818181818,0.390909091,1.0,0.372093023,0.418604651,0.0,0.114025552,0,0,6652
0.37037037,0.0,0.006660081,0.6,0.010272,0,0.425,0.981481481,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.418604651,0.755813953,0.0,0.11402577,0,0,6653
0.444444444,0.0,0.006678177,0.75,0.022547,0,0.45,0.981481481,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.418604651,0.418604651,0.0,0.114025989,0,0,6654
0.333333333,0.0,0.006687882,0.6,0.124116,0,0.45,0.981481481,0.976744186,0.75,0.818181818,0.406060606,1.0,0.395348837,0.38372093,0.0,0.114026208,0,0,6655
0.555555556,0.0,0.006696423,0.65,0.043276,0,0.425,0.981481481,0.976744186,0.75,0.818181818,0.406060606,1.0,0.418604651,0.430232558,0.0,0.114026426,0,0,6656
0.666666667,0.0,0.006697312,0.7,0.097637,0,0.475,0.981481481,0.976744186,0.75,0.787878788,0.496969697,1.0,0.418604651,0.372093023,0.0,0.114026645,0,0,6657
0.518518519,0.0,0.006698017,0.45,0.042029,0,0.4,0.981481481,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.418604651,0.441860465,0.0,0.114026863,0,0,6658
0.555555556,0.0,0.006718114,0.65,0.016283,0,0.475,0.981481481,0.976744186,0.735294118,0.818181818,0.406060606,1.0,0.372093023,0.453488372,0.0,0.114027082,0,0,6659
0.555555556,0.0,0.006718883,0.55,0.007009,0,0.45,0.981481481,0.976744186,0.735294118,0.818181818,0.445454545,1.0,0.465116279,0.360465116,0.0,0.1140273,0,0,6660
0.444444444,0.0,0.006719543,0.45,0.002716,0,0.4,0.981481481,0.976744186,0.735294118,0.787878788,0.406060606,1.0,0.418604651,0.430232558,0.0,0.114027519,0,0,6661
0.333333333,0.0,0.006720236,0.45,0.001169,0,0.4,0.981481481,0.976744186,0.735294118,0.787878788,0.406060606,1.0,0.395348837,0.755813953,0.0,0.114027737,0,0,6662
0.37037037,0.0,0.006736165,0.75,0.000503,0,0.425,0.981481481,0.976744186,0.735294118,0.787878788,0.445454545,1.0,0.372093023,0.73255814,0.0,0.114027956,0,0,6663
0.444444444,0.0,0.00675496,0.7,0.087313,0,0.425,0.981481481,0.976744186,0.735294118,0.787878788,0.445454545,1.0,0.418604651,0.406976744,0.0,0.114028174,0,0,6664
0.333333333,0.0,0.006755682,0.45,0.039208,0,0.4,0.981481481,0.976744186,0.705882353,0.787878788,0.375757576,1.0,0.465116279,0.430232558,0.0,0.114028393,0,0,6665
0.444444444,0.0,0.006757183,0.65,0.01519,0,0.425,0.981481481,0.976744186,0.735294118,0.787878788,0.424242424,1.0,0.395348837,0.395348837,0.0,0.114028611,0,0,6666
0.666666667,0.0,0.006760256,0.7,0.065758,0,0.425,0.981481481,0.976744186,0.75,0.818181818,0.406060606,1.0,0.465116279,0.406976744,0.0,0.11402883,0,0,6667
0.62962963,0.0,0.006771662,0.7,0.022928,0,0.4,0.962962963,0.976744186,0.75,0.787878788,0.324242424,1.0,0.511627907,0.476744186,0.0,0.114029049,0,0,6668
0.814814815,0.0,0.006789178,0.75,0.023087,0,0.475,0.981481481,0.976744186,0.735294118,0.818181818,0.445454545,1.0,0.395348837,0.73255814,0.0,0.114029267,0,0,6669
0.777777778,0.158889523,0.00680742,0.8,0.039654,0,0.45,0.981481481,0.976744186,0.75,0.818181818,0.375757576,1.0,0.441860465,0.430232558,0.0,0.114029486,0,0,6670
