idx,phy_ul_n_samples,phy_dl_n_samples,mac_dl_buffer,mac_dl_brate,mac_ul_brate,mac_dl_ok,mac_dl_nok,mac_ul_ok,mac_ul_nok,timestamp,label_encoded
27749,53,47,349,192533,414400,14,5,22,0,16668616,0
27750,24,32,0,160888,168711,11,2,10,0,16668616,0
27751,52,66,0,304444,525955,23,4,22,0,16668616,0
27752,9,8,0,64888,150222,6,0,4,0,16668616,0
27753,8,19,0,156395,95120,7,1,2,2,16668616,0
27754,9,15,0,80533,101244,6,0,4,0,16668616,0
27755,20,10,0,47822,117955,4,0,3,4,16668616,0
27756,7,9,0,78769,54857,4,0,3,0,16668616,0
27757,17,11,0,97438,165752,4,1,4,4,16668616,0
27758,25,40,0,138400,224533,9,0,10,0,16668616,0
27759,13,3,77,100533,107822,7,0,5,0,16668616,0
27760,71,61,1094,145054,593582,10,8,28,0,16668616,0
27761,55,69,180,372134,409617,26,6,21,0,16668616,0
27762,49,37,704,95644,344977,8,1,19,0,16668616,0
27763,48,56,0,242044,394222,19,11,19,0,16668616,0
27764,17,2,0,80266,108711,1,0,7,0,16668616,0
27765,39,12,0,144967,320703,3,1,16,0,16668616,0
27766,13,5,0,179595,93573,2,0,5,0,16668616,0
27767,40,7,0,146577,280355,3,0,16,0,16668616,0
27768,17,5,0,129758,70857,2,0,5,2,16668616,0
27769,28,15,0,294292,258876,4,1,12,0,16668616,0
27770,30,10,0,81955,181511,2,0,12,0,16668616,0
27771,23,4,0,161066,176088,4,0,9,0,16668616,0
27772,29,3,0,79384,144000,1,0,8,4,16668616,0
27773,11,5,0,130516,95280,2,0,4,0,16668616,0
27774,59,10,0,146577,424888,3,1,24,0,16668616,0
27775,27,5,0,113422,215022,2,0,11,0,16668616,0
27776,25,6,0,126241,161934,2,0,10,0,16668616,0
27777,24,3,0,166471,131325,2,0,8,2,16668616,0
27778,16,3,0,80266,135022,1,0,3,4,16668616,0
27779,11,3,0,80266,51022,1,0,3,2,16668616,0
27780,12,8,0,180000,75822,3,0,5,0,16668616,0
27781,20,6,0,47377,169333,1,1,5,4,16668616,0
27782,27,4,0,248351,239736,2,0,11,0,16668616,0
27783,55,15,0,186067,451235,4,2,22,0,16668616,0
27784,38,15,0,193688,290488,3,2,15,0,16668616,0
27785,48,12,0,195604,318945,3,1,19,0,16668616,0
27786,33,14,0,81955,264266,2,0,11,2,16668616,0
27787,51,5,0,277573,401887,4,0,21,0,16668616,0
27788,40,4,0,193688,249066,3,0,16,0,16668616,0
27789,25,2,0,33155,127288,1,0,10,0,16668616,0
27790,30,5,0,112175,230329,2,0,12,0,16668616,0
27791,31,7,0,162606,235505,3,0,12,0,16668616,0
27792,28,5,0,113422,192800,2,0,11,0,16668616,0
27793,19,4,0,113422,213511,2,0,8,0,16668616,0
27794,7,3,0,79384,54065,1,0,3,0,16668616,0
27795,21,8,0,146577,306933,3,0,9,0,16668616,0
27796,6,2,0,81168,52943,1,0,3,0,16668616,0
27797,11,5,0,80533,112177,2,0,4,0,16668616,0
27798,20,8,0,162222,259555,3,0,8,0,16668616,0
27799,17,6,0,159032,115868,3,0,6,0,16668616,0
27800,17,4,0,116134,136269,2,0,6,0,16668616,0
27801,14,5,0,113422,132800,2,0,6,0,16668616,0
27802,15,8,0,159032,133626,3,0,6,0,16668616,0
27803,17,9,0,160800,209866,3,0,7,0,16668616,0
27804,16,4,0,116134,210876,2,0,6,0,16668616,0
27805,11,3,0,80266,56000,1,0,4,0,16668616,0
27806,14,6,0,112175,208527,2,0,6,0,16668616,0
27807,11,9,0,130488,131466,2,0,5,0,16668616,0
27808,15,6,0,166202,210876,3,0,6,0,16668616,0
27809,13,5,0,113582,86417,2,0,5,0,16668616,0
27810,17,5,0,113422,163200,2,0,6,0,16668616,0
27811,19,9,0,265348,276584,4,0,7,0,16668616,0
27812,15,8,0,162549,208527,3,0,6,0,16668616,0
27813,21,8,0,164044,215910,3,0,8,0,16668616,0
27814,16,6,0,112175,208527,2,0,6,0,16668616,0
27815,8,2,0,80266,64533,1,0,4,0,16668616,0
27816,13,5,0,113422,163200,2,0,6,0,16668616,0
27817,14,4,0,33528,165033,1,0,6,0,16668616,0
27818,15,6,0,160439,185318,3,0,6,0,16668616,0
27819,12,7,0,162222,87377,3,0,5,0,16668616,0
27820,17,4,0,114844,209866,2,0,7,0,16668616,0
27821,10,4,0,81168,135280,1,0,5,0,16668616,0
27822,18,4,0,144967,255736,3,0,7,0,16668616,0
27823,15,5,0,113422,134755,2,0,6,0,16668616,0
27824,13,4,0,113422,134755,2,0,6,0,16668616,0
27825,11,5,0,130516,57977,2,0,5,0,16668616,0
27826,13,6,0,162813,195780,2,0,5,0,16668616,0
27827,13,6,0,33155,132444,1,0,6,0,16668616,0
27828,10,3,0,114844,85066,2,0,5,0,16668616,0
27829,19,6,0,113422,134133,2,0,7,0,16668616,0
27830,15,3,0,114696,167370,2,0,6,0,16668616,0
27831,12,6,0,127648,130021,2,0,5,0,16668616,0
27832,24,3,0,113422,196088,2,0,6,5,16668616,0
27833,9,5,0,192539,139056,2,0,3,0,16668616,0
27834,12,8,0,190755,184888,4,0,4,0,16668616,0
27835,8,8,0,81955,84088,2,0,4,0,16668616,0
27836,16,2,0,114696,210876,2,0,6,0,16668616,0
27837,14,6,0,112175,160703,2,0,6,0,16668616,0
27838,14,9,0,162222,209866,3,0,7,0,16668616,0
27839,18,6,0,113422,163200,2,0,6,0,16668616,0
27840,12,6,0,130516,100853,2,0,4,0,16668616,0
27841,22,11,0,191824,242549,4,0,9,0,16668616,0
27842,15,5,0,113422,210844,2,0,6,0,16668616,0
27843,12,3,0,80266,57333,1,0,5,0,16668616,0
27844,16,7,0,162222,210844,3,0,6,0,16668616,0
27845,16,5,0,33155,208533,1,0,6,0,16668616,0
27846,16,8,0,162222,208533,3,0,6,0,16668616,0
27847,15,5,0,162222,164800,3,0,6,0,16668616,0
27848,18,5,0,113422,212177,2,0,7,0,16668616,0
27849,18,7,0,162222,212177,3,0,7,0,16668616,0
27850,18,7,0,162222,212177,3,0,7,0,16668616,0
27851,18,5,0,113422,212177,2,0,7,0,16668616,0
27852,15,5,0,113422,210844,2,0,6,0,16668616,0
27853,12,6,0,181866,57333,2,0,5,0,16668616,0
27854,16,5,0,113422,210844,2,0,6,0,16668616,0
27855,16,7,0,81955,208533,2,0,6,0,16668616,0
27856,16,5,0,162222,208533,3,0,6,0,16668616,0
27857,15,5,0,113422,164800,2,0,6,0,16668616,0
27858,18,5,0,113422,212177,2,0,7,0,16668616,0
27859,18,5,0,113422,212177,2,0,7,0,16668616,0
27860,18,7,0,162222,212177,3,0,7,0,16668616,0
27861,18,7,0,113422,212177,2,0,7,0,16668616,0
27862,15,5,0,162222,210844,3,0,6,0,16668616,0
27863,12,3,0,80266,57333,1,0,5,0,16668616,0
27864,16,5,0,113422,210844,2,0,6,0,16668616,0
27865,16,5,0,33155,208533,1,0,6,0,16668616,0
27866,16,2,0,113422,208533,2,0,6,0,16668616,0
27867,15,7,0,162222,164800,3,0,6,0,16668616,0
27868,18,5,0,113422,212177,2,0,7,0,16668616,0
27869,18,10,0,211022,212177,4,0,7,0,16668616,0
27870,18,5,0,113422,212177,2,0,7,0,16668616,0
27871,18,8,0,162222,212177,3,0,7,0,16668616,0
27872,15,5,0,113422,210844,2,0,6,0,16668616,0
27873,12,6,0,129066,57333,2,0,5,0,16668616,0
27874,16,5,0,113422,210844,2,0,6,0,16668616,0
27875,16,5,0,33155,208533,1,0,6,0,16668616,0
27876,16,2,0,113422,208533,2,0,6,0,16668616,0
27877,15,5,0,113422,164800,2,0,6,0,16668616,0
27878,18,5,0,113422,212177,2,0,7,0,16668616,0
27879,18,5,0,113422,212177,2,0,7,0,16668616,0
27880,18,5,0,113422,212177,2,0,7,0,16668616,0
27881,18,5,0,113422,212177,2,0,7,0,16668616,0
27882,15,5,0,113422,210844,2,0,6,0,16668616,0
27883,12,3,0,80266,57333,1,0,5,0,16668616,0
27884,16,8,0,113422,210844,2,0,6,0,16668616,0
27885,16,5,0,81955,208533,2,0,6,0,16668616,0
27886,16,4,0,162222,208533,3,0,6,0,16668616,0
27887,15,5,0,113422,164800,2,0,6,0,16668616,0
27888,18,5,0,113422,212177,2,0,7,0,16668616,0
27889,18,7,0,162222,212177,3,0,7,0,16668616,0
27890,14,8,0,162222,165511,3,0,6,0,16668616,0
27891,20,5,0,113422,213511,2,0,8,0,16668616,0
27892,15,5,0,113422,210844,2,0,6,0,16668616,0
27893,12,3,0,80266,57333,1,0,5,0,16668616,0
27894,16,7,0,113422,210844,2,0,6,0,16668616,0
27895,16,5,0,81955,208533,2,0,6,0,16668616,0
27896,16,2,0,113422,208533,2,0,6,0,16668616,0
27897,15,5,0,113422,164800,2,0,6,0,16668616,0
27898,18,8,0,215022,212177,3,0,7,0,16668616,0
27899,18,5,0,113422,212177,2,0,7,0,16668616,0
27900,18,7,0,162222,212177,3,0,7,0,16668616,0
27901,18,5,0,113422,212177,2,0,7,0,16668616,0
27902,15,5,0,113422,210844,2,0,6,0,16668616,0
27903,12,3,0,80266,57333,1,0,5,0,16668616,0
27904,16,5,0,113422,210844,2,0,6,0,16668616,0
27905,16,9,0,81955,208533,2,0,6,0,16668616,0
27906,16,5,0,162222,208533,3,0,6,0,16668616,0
27907,15,5,0,113422,164800,2,0,6,0,16668616,0
27908,18,5,0,113422,212177,2,0,7,0,16668616,0
27909,18,5,0,113422,212177,2,0,7,0,16668616,0
27910,18,5,0,113422,212177,2,0,7,0,16668616,0
27911,18,5,0,113422,212177,2,0,7,0,16668616,0
27912,15,5,0,113422,210844,2,0,6,0,16668616,0
27913,12,6,0,129066,57333,2,0,5,0,16668616,0
27914,16,5,0,113422,210844,2,0,6,0,16668616,0
27915,16,5,0,33155,208533,1,0,6,0,16668616,0
27916,16,4,0,162222,208533,3,0,6,0,16668616,0
27917,15,5,0,113422,164800,2,0,6,0,16668616,0
27918,18,7,0,162222,212177,3,0,7,0,16668616,0
27919,15,5,0,113422,210844,2,0,6,0,16668616,0
27920,18,5,0,113422,212177,2,0,7,0,16668616,0
27921,18,5,0,113422,212177,2,0,7,0,16668616,0
27922,15,5,0,113422,210844,2,0,6,0,16668616,0
27923,12,3,0,80266,57333,1,0,5,0,16668616,0
27924,16,5,0,113422,210844,2,0,6,0,16668616,0
27925,16,5,0,33155,208533,1,0,6,0,16668616,0
27926,16,2,0,113422,208533,2,0,6,0,16668616,0
27927,15,5,0,113422,164800,2,0,6,0,16668616,0
27928,18,5,0,113422,212177,2,0,7,0,16668616,0
27929,18,7,0,162222,212177,3,0,7,0,16668616,0
27930,18,5,0,113422,212177,2,0,7,0,16668616,0
27931,18,5,0,113422,212177,2,0,7,0,16668616,0
27932,15,5,0,113422,210844,2,0,6,0,16668616,0
27933,12,6,0,129066,57333,2,0,5,0,16668616,0
27934,16,8,0,113422,210844,2,0,6,0,16668616,0
27935,16,5,0,81955,208533,2,0,6,0,16668616,0
27936,16,2,0,113422,208533,2,0,6,0,16668616,0
27937,15,5,0,113422,164800,2,0,6,0,16668616,0
27938,18,5,0,113422,212177,2,0,7,0,16668616,0
27939,18,7,0,160800,212177,3,0,7,0,16668616,0
27940,18,5,0,113422,212177,2,0,7,0,16668616,0
27941,18,5,0,113422,212177,2,0,7,0,16668616,0
27942,14,10,0,208177,210844,4,0,6,0,16668616,0
27943,11,2,0,80266,56000,1,0,4,0,16668616,0
27944,10,7,0,113422,209511,2,0,5,0,16668616,0
27945,15,5,0,80533,208533,2,0,6,0,16668616,0
27946,16,2,0,113422,208533,2,0,6,0,16668616,0
27947,15,5,0,113422,164800,2,0,6,0,16668616,0
27948,15,5,0,113422,165511,2,0,6,0,16668616,0
27949,17,8,0,160800,164533,3,0,7,0,16668616,0
27950,13,7,0,160800,210844,3,0,6,0,16668616,0
27951,13,4,0,80266,133777,1,0,5,0,16668616,0
27952,21,5,0,146577,213511,3,0,8,0,16668616,0
27953,8,2,0,80266,56000,1,0,4,0,16668616,0
27954,10,2,0,33155,129155,1,0,5,0,16668616,0
27955,20,2,0,85955,54666,1,0,3,4,16668616,0
27956,6,2,0,80266,52444,1,0,3,0,16668616,0
27957,21,3,0,47377,166755,1,0,4,4,16668616,0
27958,16,9,0,270933,427111,4,0,7,0,16668616,0
27959,32,2,0,196355,236088,2,0,8,4,16668616,0
27960,19,3,0,47910,286112,1,0,7,0,16668616,0
27961,57,16,0,302681,519208,5,1,21,2,16668616,0
27962,9,2,0,79384,20571,1,0,3,0,16668616,0
27963,16,6,0,143288,428533,2,0,7,0,16668616,0
27964,12,4,0,210755,85422,3,0,5,0,16668616,0
27965,14,4,0,113422,210844,2,0,6,0,16668616,0
27966,31,9,0,179733,402755,4,0,13,0,16668616,0
27967,14,4,0,113422,132800,2,0,6,0,16668616,0
27968,11,2,0,80266,56000,1,0,4,0,16668616,0
27969,9,6,0,33155,205866,1,0,4,1,16668616,0
27970,24,6,0,244622,217155,4,0,9,0,16668616,0
27971,8,2,0,33155,126133,1,0,3,0,16668616,0
27972,20,9,0,113422,215822,2,0,8,0,16668616,0
27973,16,2,0,113422,208533,2,0,6,0,16668616,0
27974,13,6,0,113422,119466,2,0,6,0,16668616,0
27975,18,11,0,258133,212177,4,0,7,0,16668616,0
27976,13,9,0,165777,134755,3,0,6,0,16668616,0
27977,20,5,0,116266,228711,2,0,7,0,16668616,0
27978,14,4,0,80266,133777,1,0,5,0,16668616,0
27979,19,6,0,148000,137422,3,0,8,0,16668616,0
27980,13,5,349,129066,132444,2,0,6,0,16668616,0
27981,12,4,0,114844,131111,2,0,5,0,16668616,0
27982,13,5,0,33155,163200,1,0,6,0,16668616,0
27983,16,2,0,113422,208533,2,0,6,0,16668616,0
27984,16,9,0,215022,117155,3,0,6,0,16668616,0
27985,16,6,0,114844,210844,2,0,6,0,16668616,0
27986,24,8,0,162222,133422,3,0,5,5,16668616,0
27987,16,5,0,114844,237155,2,0,8,0,16668616,0
27988,16,6,0,114844,208533,2,0,6,0,16668616,0
27989,15,5,0,113422,210844,2,0,6,0,16668616,0
27990,9,3,0,80266,56000,1,0,4,0,16668616,0
27991,18,8,0,162222,134755,3,0,6,0,16668616,0
27992,13,9,0,82876,165033,2,0,6,0,16668616,0
27993,13,3,0,113582,203956,2,0,6,0,16668616,0
27994,13,5,0,113422,163466,2,0,5,0,16668616,0
27995,16,5,0,113422,135111,2,0,6,0,16668616,0
27996,14,5,0,116266,234311,2,0,6,0,16668616,0
27997,7,6,0,181866,54666,2,0,3,0,16668616,0
27998,21,12,0,143912,251428,5,0,8,0,16668616,0
27999,16,8,0,165483,210876,3,0,6,0,16668616,0
28000,11,3,0,80266,53688,1,0,4,0,16668616,0
28001,12,3,0,33155,159555,1,0,5,0,16668616,0
28002,15,5,0,130516,55280,2,0,3,4,16668616,0
28003,12,5,0,127644,53777,2,0,4,0,16668616,0
28004,11,3,0,80266,56000,1,0,4,0,16668616,0
28005,18,9,0,148977,428533,2,0,7,0,16668616,0
28006,18,3,0,189955,164711,2,0,5,3,16668616,0
28007,48,16,0,322755,406844,5,1,19,1,16668616,0
28008,28,6,0,146577,209511,3,1,11,0,16668616,0
28009,13,6,0,33155,208533,1,0,6,0,16668616,0
28010,12,3,0,114844,158844,2,0,5,0,16668616,0
28011,18,9,0,216444,209866,3,0,7,0,16668616,0
28012,16,7,0,162222,210844,3,0,6,0,16668616,0
28013,18,5,0,113422,134755,2,0,6,0,16668616,0
28014,17,3,0,113422,137333,2,0,7,0,16668616,0
28015,14,6,0,81168,135280,1,0,5,0,16668616,0
28016,9,6,0,160439,85450,3,0,4,0,16668616,0
28017,21,10,0,193955,398666,4,0,9,0,16668616,0
28018,9,5,0,129066,54666,2,0,3,0,16668616,0
28019,17,6,0,33155,195288,1,0,7,0,16668616,0
28020,20,5,0,193688,200088,3,0,7,0,16668616,0
28021,9,3,0,33155,112177,1,0,4,0,16668616,0
28022,18,10,0,263822,209866,4,0,7,0,16668616,0
28023,18,6,0,113422,164533,2,0,7,0,16668616,0
28024,16,6,0,113422,208533,2,0,6,0,16668616,0
28025,7,5,0,181866,53688,2,0,4,0,16668616,0
28026,14,4,0,113422,214044,2,0,6,0,16668616,0
28027,20,5,0,48800,126133,1,0,3,4,16668616,0
28028,25,5,0,193688,139022,3,0,8,2,16668616,0
28029,14,2,0,80266,51022,1,0,3,2,16668616,0
28030,13,6,0,177866,119288,3,0,5,0,16668616,0
28031,20,2,0,48800,117955,1,0,3,4,16668616,0
28032,8,4,0,129066,115288,2,0,3,0,16668616,0
28033,25,2,0,188800,219911,1,0,10,0,16668616,0
28034,56,27,0,408711,494400,6,3,22,0,16668616,0
28035,27,3,0,66311,157066,2,0,11,0,16668616,0
28036,19,11,0,195377,154400,4,0,7,2,16668616,0
28037,11,2,0,48800,137866,1,0,3,2,16668616,0
28038,8,5,0,181866,102844,2,0,4,0,16668616,0
28039,47,11,0,211022,272355,4,0,14,4,16668616,0
28040,11,4,0,181866,73333,2,0,4,0,16668616,0
28041,22,5,0,97600,163911,2,0,4,4,16668616,0
28042,64,15,0,303377,373333,4,1,26,0,16668616,0
28043,20,6,0,162222,152888,3,0,8,0,16668616,0
28044,25,5,0,33155,187911,1,0,10,0,16668616,0
28045,55,12,0,273955,443911,4,1,22,0,16668616,0
28046,34,7,0,99466,218400,3,1,13,0,16668616,0
28047,51,14,0,226844,396533,4,1,20,0,16668616,0
28048,36,6,0,215022,239111,3,0,14,0,16668616,0
28049,30,5,0,113422,228266,2,0,12,0,16668616,0
28050,28,4,0,80266,181600,1,0,11,0,16668616,0
28051,22,3,0,113422,173244,2,0,9,0,16668616,0
28052,36,4,0,113422,239822,2,0,14,0,16668616,0
28053,36,4,0,113422,239822,2,0,14,0,16668616,0
28054,28,6,0,81955,187644,2,0,11,0,16668616,0
28055,28,2,0,113422,210400,2,0,11,0,16668616,0
28056,28,5,0,113422,205777,2,0,11,0,16668616,0
28057,32,7,0,162222,230311,3,0,13,0,16668616,0
28058,30,5,0,113422,228266,2,0,12,0,16668616,0
28059,30,5,0,113422,228266,2,0,12,0,16668616,0
28060,22,7,0,129066,170044,2,0,9,0,16668616,0
28061,22,5,0,162222,173244,3,0,9,0,16668616,0
28062,28,7,0,162222,205777,3,0,11,0,16668616,0
28063,30,5,0,113422,228266,2,0,12,0,16668616,0
28064,25,5,0,33155,187911,1,0,10,0,16668616,0
28065,25,2,0,113422,198577,2,0,10,0,16668616,0
28066,28,5,0,113422,205777,2,0,11,0,16668616,0
28067,30,7,0,162222,228266,3,0,12,0,16668616,0
28068,27,5,0,113422,210400,2,0,11,0,16668616,0
28069,30,5,0,113422,228266,2,0,12,0,16668616,0
28070,22,7,0,181866,170044,2,0,9,0,16668616,0
28071,22,3,0,113422,173244,2,0,9,0,16668616,0
28072,28,5,0,113422,205777,2,0,11,0,16668616,0
28073,27,7,0,162222,210400,3,0,11,0,16668616,0
28074,25,5,0,33155,187911,1,0,10,0,16668616,0
28075,25,2,0,113422,198577,2,0,10,0,16668616,0
28076,28,5,0,113422,205777,2,0,11,0,16668616,0
28077,30,8,0,162222,228266,3,0,12,0,16668616,0
28078,30,8,0,215022,228266,3,0,12,0,16668616,0
28079,30,5,0,113422,228266,2,0,12,0,16668616,0
28080,22,7,0,176000,170044,2,0,9,0,16668616,0
28081,22,3,0,113422,173244,2,0,9,0,16668616,0
28082,28,5,0,113422,205777,2,0,11,0,16668616,0
28083,30,9,0,162222,228266,3,0,12,0,16668616,0
28084,25,5,0,134755,187911,2,0,10,0,16668616,0
28085,25,2,0,113422,198577,2,0,10,0,16668616,0
28086,28,5,0,113422,205777,2,0,11,0,16668616,0
28087,30,5,0,113422,228266,2,0,12,0,16668616,0
28088,30,5,0,113422,228266,2,0,12,0,16668616,0
28089,30,5,0,113422,228266,2,0,12,0,16668616,0
28090,22,5,0,80266,170044,1,0,9,0,16668616,0
28091,22,3,0,113422,173244,2,0,9,0,16668616,0
28092,28,5,0,113422,205777,2,0,11,0,16668616,0
28093,30,5,0,113422,228266,2,0,12,0,16668616,0
28094,25,5,0,33155,187911,1,0,10,0,16668616,0
28095,25,2,0,113422,198577,2,0,10,0,16668616,0
28096,28,5,0,113422,205777,2,0,11,0,16668616,0
28097,30,5,0,113422,228266,2,0,12,0,16668616,0
28098,22,5,0,113422,190933,2,0,9,0,16668616,0
28099,30,5,0,113422,228266,2,0,12,0,16668616,0
28100,17,5,0,80266,150577,1,0,7,0,16668616,0
28101,19,3,0,113422,155377,2,0,8,0,16668616,0
28102,28,5,0,113422,205777,2,0,11,0,16668616,0
28103,30,5,0,113422,228266,2,0,12,0,16668616,0
28104,25,5,0,33155,187911,1,0,10,0,16668616,0
28105,25,4,0,162222,198577,3,0,10,0,16668616,0
28106,28,8,0,113422,205777,2,0,11,0,16668616,0
28107,30,5,0,162222,228266,3,0,12,0,16668616,0
28108,30,5,0,113422,228266,2,0,12,0,16668616,0
28109,30,5,0,113422,228266,2,0,12,0,16668616,0
28110,22,5,0,80266,170044,1,0,9,0,16668616,0
28111,20,2,0,113422,168444,2,0,8,0,16668616,0
28112,22,6,0,113422,173244,2,0,9,0,16668616,0
28113,24,6,0,113422,217777,2,0,10,0,16668616,0
28114,25,5,0,33155,187911,1,0,10,0,16668616,0
28115,25,6,0,215022,198577,3,1,10,0,16668616,0
28116,20,5,0,113422,186933,2,0,8,0,16668616,0
28117,28,2,0,80266,183288,1,0,8,4,16668616,0
28118,11,2,0,80266,73333,1,0,4,0,16668616,0
28119,22,3,0,129066,183822,2,0,4,4,16668616,0
28120,11,6,0,150400,74755,2,0,4,0,16668616,0
28121,19,2,0,80266,135022,1,0,3,4,16668616,0
28122,31,4,0,48800,271288,1,0,12,0,16668616,0
28123,39,12,0,384177,294311,5,1,15,1,16668616,0
28124,16,5,0,66311,158133,2,0,5,1,16668616,0
28125,17,3,0,48800,130755,1,0,3,3,16668616,0
28126,11,4,0,181866,73333,2,0,4,0,16668616,0
28127,18,0,0,80266,165333,1,0,4,4,16668616,0
28128,48,22,0,303377,418044,4,3,19,0,16668616,0
28129,47,15,0,275644,381066,5,2,19,0,16668616,0
28130,38,8,0,66311,309600,2,1,15,0,16668616,0
28131,42,10,0,113422,336088,2,0,17,0,16668616,0
28132,44,15,0,260000,342933,5,4,18,0,16668616,0
28133,49,11,0,226844,396533,4,1,20,0,16668616,0
28134,30,5,0,113422,228266,2,0,12,0,16668616,0
28135,61,19,0,260000,487466,5,3,24,0,16668616,0
28136,16,2,0,80266,115022,1,0,6,0,16668616,0
28137,27,5,0,113422,205777,2,0,11,0,16668616,0
28138,30,5,0,113422,228266,2,0,12,0,16668616,0
28139,25,5,0,33155,187911,1,0,10,0,16668616,0
28140,25,3,0,113422,198577,2,0,10,0,16668616,0
28141,27,5,0,113422,205777,2,0,11,0,16668616,0
28142,30,5,0,113422,228266,2,0,12,0,16668616,0
28143,30,5,0,113422,228266,2,0,12,0,16668616,0
28144,30,7,0,162222,228266,3,0,12,0,16668616,0
28145,23,5,0,80266,170044,1,0,9,0,16668616,0
28146,23,5,0,162222,173244,3,0,9,0,16668616,0
28147,27,5,0,113422,205777,2,0,11,0,16668616,0
28148,30,5,0,113422,228266,2,0,12,0,16668616,0
28149,25,5,0,33155,187911,1,0,10,0,16668616,0
28150,25,3,0,113422,198577,2,0,10,0,16668616,0
28151,27,8,0,162222,205777,3,0,11,0,16668616,0
28152,30,5,0,113422,228266,2,0,12,0,16668616,0
28153,30,5,0,113422,228266,2,0,12,0,16668616,0
28154,30,8,0,215022,228266,3,0,12,0,16668616,0
28155,18,5,0,80266,150577,1,0,7,0,16668616,0
28156,21,2,0,113422,155377,2,0,8,0,16668616,0
28157,27,5,0,113422,205777,2,0,11,0,16668616,0
28158,30,5,0,113422,228266,2,0,12,0,16668616,0
28159,25,5,0,33155,187911,1,0,10,0,16668616,0
28160,29,7,0,193688,189511,3,0,11,0,16668616,0
28161,16,0,0,48263,73142,1,0,3,4,16668616,0
28162,14,4,0,183910,120629,2,0,5,0,16668616,0
28163,10,4,0,147555,257688,2,0,5,0,16668616,0
28164,14,6,0,162222,163200,3,0,6,0,16668616,0
28165,12,5,0,80266,131466,1,0,5,0,16668616,0
28166,9,6,0,162222,86400,3,0,4,0,16668616,0
28167,19,10,0,215022,275555,3,0,8,0,16668616,0
28168,14,2,0,113422,57333,2,0,5,0,16668616,0
28169,14,5,0,33155,163200,1,0,6,0,16668616,0
28170,13,2,0,113422,131466,2,0,5,0,16668616,0
28171,15,5,0,113422,117155,2,0,6,0,16668616,0
28172,17,4,0,113422,210844,2,0,6,0,16668616,0
28173,18,5,0,113422,212177,2,0,7,0,16668616,0
28174,9,2,0,80266,99733,1,0,4,0,16668616,0
28175,21,8,0,113422,172177,2,0,7,0,16668616,0
28176,19,6,0,113422,132444,2,0,6,1,16668616,0
28177,27,8,0,195377,292800,4,0,8,4,16668616,0
28178,6,3,0,80266,52355,1,0,3,0,16668616,0
28179,10,5,0,33155,131111,1,0,5,0,16668616,0
28180,12,3,0,113422,132444,2,0,6,0,16668616,0
28181,18,3,0,80266,11822,1,0,3,6,16668616,0
28182,9,2,0,80266,113688,1,0,3,1,16668616,0
28183,9,2,0,80266,73333,1,0,4,0,16668616,0
28184,18,6,0,147555,293600,2,0,7,0,16668616,0
28185,15,8,0,162222,210844,3,0,6,0,16668616,0
28186,12,3,0,80266,53688,1,0,4,0,16668616,0
28187,16,11,0,238755,274222,3,0,7,0,16668616,0
28188,30,0,0,48800,281688,1,0,7,4,16668616,0
28189,10,6,0,129066,50311,2,0,3,2,16668616,0
28190,10,3,0,80266,57955,1,0,4,0,16668616,0
28191,9,6,0,101600,73333,1,1,4,0,16668616,0
28192,18,6,0,129066,163911,2,0,4,4,16668616,0
28193,9,3,0,48800,52444,1,0,3,0,16668616,0
28194,14,6,0,129066,23733,2,0,2,4,16668616,0
28195,5,9,0,199200,53866,3,0,2,0,16668616,0
28196,10,3,0,80266,48711,1,0,2,2,16668616,0
28197,66,15,0,226844,390488,4,3,27,0,16668616,0
28198,7,6,0,129066,52444,2,0,3,0,16668616,0
28199,11,5,0,150400,116266,2,0,4,0,16668616,0
28200,23,7,0,215022,273422,3,0,6,4,16668616,0
28201,64,9,0,382488,395555,4,1,25,0,16668616,0
28202,30,9,0,48800,165333,1,0,9,4,16668616,0
28203,55,16,0,373422,422311,7,1,22,0,16668616,0
28204,16,8,0,162222,89066,3,0,6,0,16668616,0
28205,28,2,0,101600,247644,1,0,6,4,16668616,0
28206,9,3,0,80266,56800,1,0,4,0,16668616,0
28207,17,6,0,97600,165333,2,0,4,4,16668616,0
28208,60,16,0,336533,489600,5,2,24,0,16668616,0
28209,42,11,0,240800,279644,3,1,17,0,16668616,0
28210,43,10,0,99466,373066,3,2,17,0,16668616,0
28211,69,23,0,340266,512977,6,3,27,1,16668616,0
28212,14,5,0,81955,164977,2,0,4,2,16668616,0
28213,15,6,0,162222,162133,3,0,6,0,16668616,0
28214,16,7,0,162222,136444,3,0,7,0,16668616,0
28215,18,2,0,156800,153422,1,0,4,4,16668616,0
28216,13,2,0,80266,202755,1,0,5,0,16668616,0
28217,44,11,0,195377,287555,4,0,17,0,16668616,0
28218,17,3,0,80266,94844,1,0,7,0,16668616,0
28219,50,7,0,240622,352355,3,0,20,0,16668616,0
28220,20,8,0,80266,106133,1,1,8,0,16668616,0
28221,36,8,0,113846,277978,3,1,14,0,16668616,0
28222,29,0,0,81168,140674,1,0,8,4,16668616,0
28223,25,9,872,129066,195733,2,0,10,0,16668617,0
28224,33,5,0,146577,208000,3,0,14,0,16668617,0
28225,35,8,0,162222,197333,3,0,14,0,16668617,0
28226,51,14,0,260000,437155,5,1,20,0,16668617,0
28227,20,9,0,211022,209866,4,0,7,0,16668617,0
