model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
cnn-du,DU,67500,481.279,487.888,521.039,140251.34,0.910756,0.918092,0.848928,0.999526
cnn-du,DU,67600,483.121,490.454,493.666,139923.6,0.910725,0.918071,0.84889,0.999527
cnn-du,DU,67700,482.324,489.592,523.882,140361.96,0.910753,0.918099,0.848938,0.999528
cnn-du,DU,67800,481.806,489.904,494.153,140720.54,0.910752,0.918085,0.848913,0.999528
cnn-du,DU,67900,481.596,492.315,520.305,140989.66,0.910722,0.91805,0.848854,0.999529
cnn-du,DU,68000,482.463,489.186,519.475,140943.54,0.910735,0.918048,0.84885,0.99953
cnn-du,DU,68100,480.94,488.561,490.413,141597.7,0.91069,0.917988,0.848747,0.99953
cnn-du,DU,68200,482.749,488.885,561.31,141274.21,0.910733,0.918044,0.848842,0.999531
cnn-du,DU,68300,480.975,486.878,523.16,142003.33,0.910747,0.918049,0.84885,0.999532
cnn-du,DU,68400,481.461,490.697,525.01,142067.61,0.910789,0.918074,0.848893,0.999532
cnn-du,DU,68500,481.159,488.124,507.89,142364.61,0.910803,0.918092,0.848923,0.999533
cnn-du,DU,68600,481.27,489.438,491.043,142539.42,0.910802,0.918089,0.848917,0.999534
cnn-du,DU,68700,481.903,489.497,491.552,142559.87,0.91083,0.918115,0.848961,0.999534
cnn-du,DU,68800,483.314,491.212,519.317,142350.54,0.910901,0.918175,0.849063,0.999535
cnn-du,DU,68900,480.367,487.671,489.62,143431.93,0.910914,0.918184,0.849078,0.999536
cnn-du,DU,69000,480.83,487.797,515.6,143501.98,0.910957,0.918226,0.849149,0.999536
cnn-du,DU,69100,482.245,487.111,518.019,143288.07,0.910926,0.918192,0.84909,0.999537
cnn-du,DU,69200,483.001,491.018,528.613,143270.88,0.910939,0.918194,0.849094,0.999538
cnn-du,DU,69300,481.027,486.48,490.562,144066.67,0.910952,0.91822,0.849138,0.999538
cnn-du,DU,69400,481.369,488.629,525.807,144172.01,0.910951,0.918224,0.849143,0.999539
cnn-du,DU,69500,480.595,487.942,489.026,144612.42,0.910935,0.918202,0.849105,0.99954
cnn-du,DU,69600,480.361,487.12,488.205,144891.18,0.910977,0.918243,0.849176,0.99954
cnn-du,DU,69700,481.501,487.564,557.416,144755.69,0.910933,0.91821,0.849119,0.999541
cnn-du,DU,69800,480.813,486.138,521.3,145170.65,0.910989,0.918247,0.849181,0.999542
cnn-du,DU,69900,480.08,487.214,488.426,145600.82,0.911001,0.918247,0.849181,0.999542
cnn-du,DU,70000,479.434,485.416,487.451,146005.56,0.911057,0.918292,0.849257,0.999543
cnn-du,DU,70100,479.104,485.43,489.209,146314.78,0.911041,0.918283,0.849241,0.999544
cnn-du,DU,70200,481.108,490.702,493.352,145913.25,0.911125,0.918371,0.849391,0.999544
cnn-du,DU,70300,481.2,488.032,491.235,146093.16,0.911095,0.918343,0.849344,0.999545
cnn-du,DU,70400,480.852,488.085,490.22,146406.72,0.911151,0.918388,0.84942,0.999546
cnn-du,DU,70500,482.717,489.562,493.512,146048.44,0.911191,0.91842,0.849475,0.999546
cnn-du,DU,70600,481.526,487.082,492.518,146617.21,0.911232,0.918455,0.849533,0.999547
cnn-du,DU,70700,482.998,490.011,535.522,146377.57,0.911273,0.918491,0.849595,0.999548
cnn-du,DU,70800,483.004,487.614,556.407,146582.55,0.911285,0.918508,0.849623,0.999548
cnn-du,DU,70900,484.156,491.082,574.027,146440.31,0.911241,0.918477,0.84957,0.999549
cnn-du,DU,71000,481.9,487.72,561.605,147333.55,0.911254,0.918487,0.849587,0.999549
cnn-du,DU,71100,479.804,486.793,517.589,148185.53,0.911322,0.918552,0.849696,0.99955
cnn-du,DU,71200,480.653,490.05,495.955,148131.67,0.911306,0.918545,0.849684,0.999551
cnn-du,DU,71300,481.604,487.556,489.965,148046.95,0.91136,0.91859,0.849762,0.999551
