model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
transformer-du,DU,16300,299.234,389.994,396.296,54472.41,0.949877,0.952135,0.914266,0.993277
transformer-du,DU,16400,299.612,387.525,392.682,54737.45,0.949756,0.952004,0.914094,0.993194
transformer-du,DU,16500,295.399,383.953,388.421,55856.56,0.949697,0.952006,0.91426,0.993004
transformer-du,DU,16600,295.011,359.035,390.993,56269.08,0.949759,0.952063,0.91433,0.993046
transformer-du,DU,16700,296.108,357.831,393.495,56398.38,0.95,0.952321,0.914765,0.993093
transformer-du,DU,16800,294.702,344.939,396.194,57006.82,0.950119,0.952408,0.914894,0.99313
transformer-du,DU,16900,300.875,389.039,393.79,56169.52,0.950414,0.952693,0.915383,0.993173
transformer-du,DU,17000,306.515,392.814,395.452,55462.26,0.950412,0.952691,0.915444,0.993097
transformer-du,DU,17100,312.502,394.472,398.39,54719.57,0.950175,0.952434,0.914942,0.993131
transformer-du,DU,17200,302.479,388.701,391.959,56863.49,0.950349,0.952561,0.915146,0.993166
transformer-du,DU,17300,298.799,386.719,393.406,57898.52,0.950231,0.952476,0.914952,0.993208
transformer-du,DU,17400,309.961,390.499,394.042,56136.04,0.95023,0.952475,0.914918,0.993247
transformer-du,DU,17500,313.058,394.813,396.0,55900.14,0.950171,0.952428,0.914798,0.993286
transformer-du,DU,17600,318.124,393.758,397.546,55324.34,0.950227,0.952464,0.914929,0.99321
transformer-du,DU,17700,310.901,392.356,399.032,56931.25,0.950169,0.952437,0.914845,0.993252
transformer-du,DU,17800,322.14,394.457,402.327,55255.45,0.950337,0.952641,0.915183,0.993297
transformer-du,DU,17900,324.129,396.798,401.592,55224.92,0.950335,0.952609,0.91519,0.993219
transformer-du,DU,18000,328.87,396.27,399.54,54732.9,0.950111,0.952386,0.914748,0.993254
transformer-du,DU,18100,336.485,401.1,406.105,53791.47,0.95,0.952255,0.914572,0.993177
transformer-du,DU,18200,320.341,397.079,404.191,56814.42,0.949945,0.952226,0.914576,0.993109
transformer-du,DU,18300,318.949,392.553,398.055,57376.01,0.949891,0.952192,0.91448,0.993148
transformer-du,DU,18400,351.968,400.747,402.41,52277.46,0.949783,0.952055,0.914383,0.992965
transformer-du,DU,18500,324.35,393.76,399.542,57037.08,0.94973,0.951978,0.914393,0.992784
transformer-du,DU,18600,348.261,397.913,401.428,53408.18,0.949624,0.951907,0.914227,0.992827
transformer-du,DU,18700,332.273,399.251,404.584,56279.05,0.949626,0.951924,0.914224,0.992867
transformer-du,DU,18800,339.844,398.014,404.066,55319.54,0.949574,0.951883,0.914116,0.992906
transformer-du,DU,18900,364.096,402.66,408.652,51909.41,0.94963,0.951948,0.914203,0.992945
transformer-du,DU,19000,364.844,400.814,403.438,52077.09,0.949789,0.95208,0.914415,0.99298
transformer-du,DU,19100,357.103,401.342,402.06,53485.97,0.949686,0.951919,0.914184,0.992903
transformer-du,DU,19200,364.452,401.772,402.886,52681.78,0.949635,0.951879,0.914078,0.99294
transformer-du,DU,19300,355.543,400.676,403.371,54283.24,0.949741,0.951994,0.914259,0.99298
transformer-du,DU,19400,347.28,399.774,402.717,55862.77,0.949485,0.951757,0.913964,0.992811
transformer-du,DU,19500,706.385,400.646,12439.815,27605.34,0.949333,0.951573,0.913772,0.992637
transformer-du,DU,19600,1558.957,398.863,42292.668,12572.51,0.949337,0.951578,0.913748,0.992675
