model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
cnn-cu,CU,75200,576.641,587.659,593.96,130410.51,0.958737,0.958981,0.95415,0.963861
cnn-cu,CU,75300,573.739,587.585,590.583,131244.28,0.958765,0.959008,0.954184,0.963882
cnn-cu,CU,75400,573.111,588.378,612.91,131562.74,0.95874,0.95899,0.954147,0.963882
cnn-cu,CU,75500,576.312,585.687,588.211,131005.46,0.958689,0.958944,0.954183,0.963752
cnn-cu,CU,75600,575.202,587.007,620.34,131432.1,0.958677,0.958934,0.954167,0.963748
cnn-cu,CU,75700,575.626,588.562,621.639,131509.11,0.958613,0.958881,0.95416,0.963649
cnn-cu,CU,75800,576.166,589.556,592.662,131559.29,0.958575,0.958839,0.954161,0.963563
cnn-cu,CU,75900,576.072,586.113,591.533,131754.36,0.958603,0.958867,0.95417,0.96361
cnn-cu,CU,76000,574.639,587.794,592.807,132257.05,0.958592,0.958847,0.954193,0.963547
cnn-cu,CU,76100,576.197,587.275,592.648,132072.97,0.958607,0.958863,0.954228,0.963544
cnn-cu,CU,76200,577.251,585.352,588.437,132004.96,0.958596,0.958862,0.954196,0.963573
cnn-cu,CU,76300,577.543,586.031,593.604,132111.31,0.958532,0.958793,0.954121,0.963512
cnn-cu,CU,76400,578.074,587.035,591.43,132162.92,0.95856,0.958824,0.954158,0.963536
cnn-cu,CU,76500,576.436,585.692,593.436,132712.1,0.958536,0.958796,0.954111,0.963527
cnn-cu,CU,76600,578.068,584.922,591.045,132510.33,0.95846,0.958722,0.954044,0.963447
cnn-cu,CU,76700,577.346,585.256,588.896,132849.36,0.958488,0.958747,0.954074,0.963465
cnn-cu,CU,76800,575.47,584.221,615.465,133456.08,0.95849,0.958748,0.954106,0.963436
cnn-cu,CU,76900,575.976,583.913,585.263,133512.58,0.958492,0.958755,0.95412,0.963436
cnn-cu,CU,77000,576.567,583.302,588.753,133549.04,0.958519,0.958795,0.954142,0.963493
cnn-cu,CU,77100,575.643,583.153,586.299,133937.29,0.958521,0.9588,0.954154,0.963492
cnn-cu,CU,77200,574.581,583.772,584.7,134358.73,0.958472,0.958753,0.954064,0.963488
cnn-cu,CU,77300,576.244,582.554,583.32,134144.53,0.958461,0.958738,0.954018,0.963504
cnn-cu,CU,77400,575.634,583.268,589.324,134460.47,0.958424,0.958703,0.953953,0.963501
cnn-cu,CU,77500,577.384,583.646,592.078,134226.06,0.958452,0.958733,0.954013,0.963499
cnn-cu,CU,77600,574.87,582.819,585.879,134987.01,0.958466,0.958739,0.954013,0.963513
cnn-cu,CU,77700,575.737,584.07,592.321,134957.35,0.958468,0.958746,0.954002,0.963538
cnn-cu,CU,77800,574.785,583.041,616.456,135354.93,0.958496,0.958774,0.954036,0.96356
cnn-cu,CU,77900,574.099,582.584,586.642,135690.94,0.958511,0.958799,0.954055,0.963589
cnn-cu,CU,78000,573.918,582.777,593.574,135908.02,0.958526,0.958808,0.954082,0.963581
cnn-cu,CU,78100,574.203,582.363,584.725,136014.67,0.958502,0.958781,0.954061,0.963548
cnn-cu,CU,78200,573.833,582.824,584.061,136276.47,0.958542,0.958814,0.954111,0.963563
cnn-cu,CU,78300,576.428,583.342,620.192,135836.67,0.958557,0.958836,0.954152,0.963566
cnn-cu,CU,78400,573.94,581.712,614.837,136599.57,0.958546,0.958823,0.954133,0.96356
cnn-cu,CU,78500,575.572,582.553,620.286,136386.12,0.958522,0.958796,0.954136,0.963503
cnn-cu,CU,78600,574.28,582.592,583.994,136867.12,0.95855,0.958822,0.954167,0.963523
cnn-cu,CU,78700,574.983,582.756,608.542,136873.63,0.958577,0.958847,0.954197,0.963542
cnn-cu,CU,78800,577.212,584.687,636.968,136518.37,0.958591,0.958851,0.95417,0.963578
cnn-cu,CU,78900,576.189,591.462,617.686,136934.33,0.958631,0.958896,0.954209,0.963629
cnn-cu,CU,79000,572.244,581.404,583.813,138052.99,0.958595,0.958871,0.954228,0.96356
cnn-cu,CU,79100,575.892,585.456,633.207,137352.15,0.958571,0.958843,0.954181,0.96355
cnn-cu,CU,79200,575.475,586.038,641.183,137625.47,0.958561,0.958823,0.954106,0.963586
cnn-cu,CU,79300,575.777,583.47,623.481,137726.86,0.958562,0.958825,0.954115,0.963582
cnn-cu,CU,79400,574.499,584.459,660.974,138207.45,0.958577,0.958834,0.954094,0.963623
cnn-cu,CU,79500,578.51,629.314,660.934,137422.02,0.958616,0.958869,0.954145,0.96364
cnn-cu,CU,79600,576.587,588.031,644.674,138053.64,0.958568,0.958819,0.954078,0.963608
cnn-cu,CU,79700,576.191,582.937,652.548,138322.3,0.958519,0.958765,0.953981,0.963596
cnn-cu,CU,79800,578.226,644.95,652.35,138008.38,0.958546,0.958789,0.954035,0.963591
cnn-cu,CU,79900,578.61,637.269,647.057,138089.56,0.958536,0.958789,0.95403,0.963595
cnn-cu,CU,80000,580.849,638.987,659.738,137729.51,0.958512,0.958771,0.953971,0.963619
