dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ue_id,timestamp,cellid,in_sync,idx
0.003370145,0.481481481,0.008059848,0.008110775,0.45,0.00631,0,0.525,0.981481481,0.976744186,0.647058824,0.727272727,0.424242424,1,0.418604651,0.406976744,0,0.114073849,0,0,6873
0.003371641,0.37037037,0.004759331,0.008119845,0.5,0.002716,0,0.5,0.981481481,0.976744186,0.647058824,0.727272727,0.424242424,1,0.418604651,0.418604651,0,0.114074067,0,0,6874
0.003374412,0.444444444,0.002529689,0.008136165,0.6,0.001169,0,0.475,0.981481481,0.976744186,0.632352941,0.727272727,0.363636364,1,0.395348837,0.453488372,0,0.114074286,0,0,6875
0.00337508,0.444444444,0.001659856,0.008136904,0.5,0.000503,0,0.5,0.981481481,0.976744186,0.647058824,0.727272727,0.406060606,1,0.418604651,0.430232558,0,0.114074505,0,0,6876
0.003375449,0.407407407,0.00120928,0.008137584,0.5,0.000175,0,0.525,0.981481481,0.976744186,0.647058824,0.727272727,0.424242424,1,0.395348837,0.395348837,0,0.114074723,0,0,6877
0.003377133,0.333333333,0.000714253,0.008145359,0.5,7.6e-05,0,0.45,0.981481481,0.976744186,0.632352941,0.727272727,0.363636364,1,0.441860465,0.476744186,0,0.114074942,0,0,6878
0.003378373,0.37037037,0.00046876,0.008153593,0.55,2.9e-05,0,0.45,0.981481481,0.976744186,0.632352941,0.727272727,0.354545455,1,0.418604651,0.441860465,0,0.11407516,0,0,6879
0.003381379,0.481481481,0.000276811,0.008169091,0.6,1.1e-05,0,0.425,0.962962963,0.976744186,0.617647059,0.727272727,0.424242424,1,0.418604651,0.406976744,0,0.114075379,0,0,6880
0.003382142,0.481481481,0.000181847,0.008169799,0.65,0.000938,0,0.45,0.981481481,0.976744186,0.632352941,0.727272727,0.363636364,1,0.441860465,0.441860465,0,0.114075597,0,0,6881
0.003382861,0.333333333,0.000107087,0.008170542,0.65,0.010404,0,0.475,0.981481481,0.976744186,0.632352941,0.727272727,0.406060606,1,0.418604651,0.406976744,0,0.114075816,0,0,6882
0.003383649,0.333333333,6.36e-05,0.00817116,0.65,0.004478,0,0.475,0.981481481,0.976744186,0.617647059,0.727272727,0.390909091,1,0.418604651,0.441860465,0,0.114076034,0,0,6883
0.003385215,0.37037037,4.14e-05,0.008180128,0.55,0.001735,0,0.475,0.981481481,0.976744186,0.632352941,0.727272727,0.424242424,1,0.441860465,0.395348837,0,0.114076253,0,0,6884
0.003387061,0.444444444,2.73e-05,0.008190647,0.45,0.094855,0,0.475,0.981481481,0.976744186,0.588235294,0.727272727,0.496969697,1,0.465116279,0.337209302,0,0.114076471,0,0,6885
0.003389193,0.555555556,1.62e-05,0.00819708,0.45,0.045369,0,0.5,0.981481481,0.953488372,0.558823529,0.727272727,0.424242424,1,0.418604651,0.406976744,0,0.11407669,0,0,6886
0.003389882,0.518518519,1.21e-05,0.008197782,0.5,0.017577,0,0.55,0.981481481,0.976744186,0.602941176,0.696969697,0.46969697,1,0.441860465,0.38372093,0,0.114076908,0,0,6887
0.003391747,0.407407407,7.07e-06,0.008205905,0.5,0.047057,0,0.475,0.981481481,0.976744186,0.617647059,0.696969697,0.390909091,1,0.418604651,0.430232558,0,0.114077127,0,0,6888
0.003393698,0.444444444,5.05e-06,0.008216813,0.55,0.07087,0,0.475,0.981481481,0.976744186,0.602941176,0.696969697,0.375757576,1,0.441860465,0.441860465,0,0.114077346,0,0,6889
0.003395867,0.444444444,3.03e-06,0.008224013,0.45,0.032655,0,0.5,0.981481481,0.976744186,0.602941176,0.696969697,0.424242424,1,0.395348837,0.406976744,0,0.114077564,0,0,6890
0.003397444,0.481481481,2.02e-06,0.008231004,0.55,0.034476,0,0.475,0.981481481,0.976744186,0.602941176,0.727272727,0.375757576,1,0.418604651,0.441860465,0,0.114077783,0,0,6891
0.003398397,0.481481481,1.01e-06,0.008231907,0.5,0.019506,0,0.5,0.981481481,0.976744186,0.602941176,0.696969697,0.445454545,1,0.418604651,0.395348837,0,0.114078001,0,0,6892
0.003398788,0.407407407,1.01e-06,0.008232564,0.5,0.006801,0,0.475,0.981481481,0.976744186,0.602941176,0.696969697,0.390909091,1,0.441860465,0.465116279,0,0.11407822,0,0,6893
0.003400494,0.444444444,1.01e-06,0.008241264,0.65,0.002635,0,0.45,0.981481481,0.976744186,0.588235294,0.696969697,0.375757576,1,0.372093023,0.430232558,0,0.114078438,0,0,6894
0.003403567,0.518518519,0,0.008257402,0.8,0.03122,0,0.45,0.981481481,0.976744186,0.602941176,0.696969697,0.375757576,1,0.418604651,0.453488372,0,0.114078657,0,0,6895
0.003404236,0.592592593,0,0.008257991,0.6,0.020272,0,0.5,0.981481481,0.976744186,0.632352941,0.727272727,0.424242424,1,0.395348837,0.430232558,0,0.114078875,0,0,6896
0.00340509,0.518518519,0,0.008258947,0.55,0.027051,0,0.5,0.981481481,0.976744186,0.602941176,0.727272727,0.424242424,1,0.418604651,0.406976744,0,0.114079094,0,0,6897
0.003406887,0.444444444,0,0.008267368,0.65,0.036645,0,0.475,0.981481481,0.976744186,0.617647059,0.727272727,0.406060606,1,0.418604651,0.418604651,0,0.114079312,0,0,6898
0.003409089,0.555555556,0,0.008277765,0.7,0.014197,0,0.475,0.981481481,0.976744186,0.632352941,0.727272727,0.406060606,1,0.395348837,0.418604651,0,0.114079531,0,0,6899
0.003411846,0.592592593,0,0.008284592,0.55,0.0055,0,0.5,0.981481481,0.976744186,0.588235294,0.727272727,0.406060606,1,0.441860465,0.395348837,0,0.114079749,0,0,6900
0.003426363,0.703703704,0,0.008292541,0.75,0.035942,0,0.475,0.981481481,0.976744186,0.617647059,0.727272727,0.354545455,1,0.418604651,0.453488372,0,0.114079968,0,0,6901
0.003427543,0.592592593,0,0.008293463,0.65,0.022534,0,0.5,0.981481481,0.976744186,0.632352941,0.727272727,0.390909091,1,0.395348837,0.430232558,0,0.114080187,0,0,6902
0.003428518,0.62962963,0,0.008294123,0.55,0.00873,0,0.5,0.981481481,0.953488372,0.588235294,0.727272727,0.406060606,1,0.441860465,0.418604651,0,0.114080405,0,0,6903
0.003431065,0.62962963,0,0.008302395,0.55,0.003382,0,0.525,0.981481481,0.976744186,0.617647059,0.727272727,0.445454545,1,0.441860465,0.406976744,0,0.114080624,0,0,6904
0.003435706,0.703703704,0,0.00831849,0.55,0.049258,0,0.5,0.981481481,0.976744186,0.617647059,0.727272727,0.406060606,1,0.395348837,0.418604651,0,0.114080842,0,0,6905
0.003436772,0.740740741,0,0.008319186,0.45,0.019083,0,0.55,0.981481481,0.976744186,0.617647059,0.727272727,0.46969697,1,0.441860465,0.38372093,0,0.114081061,0,0,6906
0.00343809,0.666666667,0,0.00832012,0.55,0.007393,0,0.525,0.981481481,0.976744186,0.617647059,0.727272727,0.424242424,1,0.418604651,0.406976744,0,0.114081279,0,0,6907
0.003438823,0.555555556,0,0.008320735,0.45,0.011474,0,0.525,0.981481481,0.976744186,0.602941176,0.727272727,0.424242424,1,0.441860465,0.406976744,0,0.114081498,0,0,6908
0.003441552,0.666666667,0,0.00832943,0.55,0.005842,0,0.5,0.981481481,0.976744186,0.617647059,0.727272727,0.424242424,1,0.418604651,0.38372093,0,0.114081716,0,0,6909
0.003446499,0.740740741,0,0.008345553,0.45,0.071296,0,0.5,0.981481481,0.976744186,0.617647059,0.727272727,0.424242424,1,0.395348837,0.395348837,0,0.114081935,0,0,6910
0.003447624,0.814814815,0,0.008346204,0.45,0.027621,0,0.475,0.981481481,0.953488372,0.588235294,0.727272727,0.406060606,1,0.441860465,0.430232558,0,0.114082153,0,0,6911
0.00345097,0.814814815,0.027276998,0.008351002,0.6,0.009631,0,0.45,0.981481481,0.953488372,0.573529412,0.727272727,0.375757576,1,0.395348837,0.406976744,0,0.114082372,0,0,6912
0.003455537,0.814814815,0.111338644,0.008358907,0.8,0.029146,0,0.45,0.981481481,0.953488372,0.573529412,0.727272727,0.390909091,1,0.488372093,0.418604651,0,0.11408259,0,0,6913
0.003459733,0.777777778,0.073049821,0.008370951,0.7,0.113792,0,0.45,0.981481481,0.953488372,0.588235294,0.727272727,0.375757576,1,0.418604651,0.430232558,0,0.114082809,0,0,6914
0.003468455,0.851851852,0.040053746,0.008389799,0.7,0.06263,0,0.45,0.981481481,0.953488372,0.588235294,0.727272727,0.363636364,1,0.395348837,0.430232558,0,0.114083028,0,0,6915
0.003469557,0.851851852,0.052648647,0.00839044,0.5,0.040931,0,0.525,0.981481481,0.953488372,0.588235294,0.727272727,0.46969697,1,0.372093023,0.406976744,0,0.114083246,0,0,6916
0.003470795,0.925925926,0.042645061,0.008391413,0.45,0.027744,0,0.475,0.981481481,0.953488372,0.588235294,0.727272727,0.390909091,1,0.441860465,0.418604651,0,0.114083465,0,0,6917
0.003472013,0.851851852,0.203843026,0.008392062,0.45,0.010749,0,0.45,0.981481481,0.953488372,0.573529412,0.727272727,0.390909091,1,0.418604651,0.441860465,0,0.114083683,0,0,6918
0.003477071,0.703703704,0.15821467,0.008405626,0.6,0.005693,0,0.475,0.981481481,0.953488372,0.558823529,0.727272727,0.406060606,1,0.488372093,0.430232558,0,0.114083902,0,0,6919
0.003481488,0.62962963,0.084081851,0.008421856,0.65,0.019619,0,0.475,0.981481481,0.953488372,0.558823529,0.727272727,0.406060606,1,0.465116279,0.430232558,0,0.11408412,0,0,6920
0.003482171,0.555555556,0.061295455,0.008422551,0.5,0.028572,0,0.5,0.981481481,0.953488372,0.573529412,0.727272727,0.445454545,1,0.488372093,0.395348837,0,0.114084339,0,0,6921
0.003482719,0.481481481,0.044684774,0.008423223,0.45,0.012299,0,0.475,0.981481481,0.953488372,0.588235294,0.727272727,0.406060606,1,0.488372093,0.418604651,0,0.114084557,0,0,6922
0.003485372,0.518518519,0.026385949,0.008431977,0.75,0.031112,0,0.45,0.981481481,0.953488372,0.573529412,0.727272727,0.406060606,1,0.441860465,0.430232558,0,0.114084776,0,0,6923
0.003488188,0.555555556,0.015580217,0.008442259,0.7,0.033577,0,0.45,0.981481481,0.953488372,0.573529412,0.727272727,0.363636364,1,0.441860465,0.441860465,0,0.114084994,0,0,6924
0.003490601,0.518518519,0.00920043,0.008449234,0.55,0.018738,0,0.475,0.981481481,0.953488372,0.573529412,0.727272727,0.390909091,1,0.441860465,0.430232558,0,0.114085213,0,0,6925
0.00349214,0.518518519,0.006036299,0.008456361,0.6,0.030566,0,0.475,0.981481481,0.953488372,0.588235294,0.727272727,0.375757576,1,0.441860465,0.418604651,0,0.114085431,0,0,6926
0.003492839,0.407407407,0.003564194,0.008457035,0.5,0.019136,0,0.5,0.981481481,0.953488372,0.573529412,0.727272727,0.424242424,1,0.441860465,0.395348837,0,0.11408565,0,0,6927
0.003493673,0.481481481,0.00233875,0.008457961,0.45,0.007414,0,0.5,0.981481481,0.953488372,0.558823529,0.727272727,0.406060606,1,0.441860465,0.406976744,0,0.114085869,0,0,6928
0.003495418,0.481481481,0.001534584,0.008466572,0.5,0.003191,0,0.5,0.981481481,0.953488372,0.558823529,0.727272727,0.445454545,1,0.441860465,0.418604651,0,0.114086087,0,0,6929
0.003498699,0.518518519,0.000906202,0.008482098,0.6,0.00583,0,0.45,0.981481481,0.953488372,0.558823529,0.727272727,0.406060606,1,0.418604651,0.418604651,0,0.114086306,0,0,6930
0.003499297,0.444444444,0.000594032,0.008482764,0.45,0.00251,0,0.4,0.981481481,0.953488372,0.588235294,0.727272727,0.324242424,1,0.441860465,0.465116279,0,0.114086524,0,0,6931
0.003499987,0.37037037,0.00038996,0.008483547,0.5,0.02133,0,0.375,0.981481481,0.976744186,0.588235294,0.727272727,0.363636364,1,0.395348837,0.465116279,0,0.114086743,0,0,6932
0.003502044,0.407407407,0.000186898,0.008492377,0.8,0.023028,0,0.325,0.981481481,0.953488372,0.558823529,0.757575758,0.315151515,1,0.395348837,0.488372093,0,0.114086961,0,0,6933
0.003504859,0.444444444,8.89e-05,0.00849757,0.2,0.020033,0,0.375,0.981481481,0.976744186,0.632352941,0.727272727,0.424242424,1,0.488372093,0.395348837,0,0.11408718,0,0,6934
0.003511679,0.666666667,3.84e-05,0.008510413,0.65,0.019564,0,0.4,0.981481481,0.953488372,0.558823529,0.727272727,0.390909091,1,0.372093023,0.465116279,0,0.114087398,0,0,6935
0.003514204,0.555555556,2.22e-05,0.008517881,0.8,0.00758,0,0.425,0.981481481,0.953488372,0.588235294,0.757575758,0.354545455,1,0.441860465,0.488372093,0,0.114087617,0,0,6936
0.003515261,0.333333333,1.21e-05,0.008518759,0.65,0.002936,0,0.375,0.981481481,0.953488372,0.573529412,0.757575758,0.445454545,1,0.441860465,0.73255814,0,0.114087835,0,0,6937
0.003517505,0.333333333,6.06e-06,0.008520009,0.6,0.001138,0,0.375,0.981481481,0.953488372,0.558823529,0.757575758,0.406060606,1,0.441860465,0.430232558,0,0.114088054,0,0,6938
0.003518933,0.407407407,4.04e-06,0.008528234,0.5,0.00184,0,0.425,0.981481481,0.953488372,0.558823529,0.757575758,0.424242424,1,0.441860465,0.395348837,0,0.114088272,0,0,6939
0.003521107,0.444444444,2.02e-06,0.008537847,0.6,0.000792,0,0.35,0.981481481,0.953488372,0.544117647,0.757575758,0.390909091,1,0.465116279,0.441860465,0,0.114088491,0,0,6940
0.003522939,0.481481481,1.01e-06,0.008544335,0.65,0.000936,0,0.425,0.981481481,0.953488372,0.544117647,0.727272727,0.445454545,1,0.465116279,0.38372093,0,0.11408871,0,0,6941
0.003550968,0.518518519,1.01e-06,0.00854591,0.8,0.103052,0,0.375,0.981481481,0.953488372,0.558823529,0.757575758,0.424242424,1,0.418604651,0.418604651,0,0.114088928,0,0,6942
0.003552102,0.407407407,0,0.008546885,0.65,0.046074,0,0.4,0.981481481,0.953488372,0.544117647,0.727272727,0.363636364,1,0.441860465,0.430232558,0,0.114089147,0,0,6943
0.003554252,0.518518519,0,0.008555769,0.7,0.01785,0,0.35,0.981481481,0.953488372,0.544117647,0.727272727,0.678787879,1,0.418604651,0.244186047,0,0.114089365,0,0,6944
0.003557079,0.666666667,0,0.008565603,0.7,0.012998,0,0.45,0.981481481,0.953488372,0.529411765,0.727272727,0.406060606,1,0.372093023,0.406976744,0,0.114089584,0,0,6945
0.003559082,0.666666667,0,0.008573234,0.55,0.03456,0,0.4,0.981481481,0.953488372,0.558823529,0.757575758,0.496969697,1,0.372093023,0.337209302,0,0.114089802,0,0,6946
0.003559651,0.555555556,0,0.008573717,0,0.039888,0,0.275,0.981481481,0.976744186,0.602941176,0.787878788,0.496969697,1,0.418604651,0.360465116,0,0.114090021,0,0,6947
0.003563011,0.740740741,0,0.008581586,0.3,0.015454,0,0.35,0.981481481,0.953488372,0.573529412,0.787878788,0.424242424,1,0.418604651,0.406976744,0,0.114090239,0,0,6948
0.003569313,0.814814815,0,0.008594964,0.65,0.005987,0,0.425,0.981481481,0.953488372,0.573529412,0.787878788,0.324242424,1,0.511627907,0.465116279,0,0.114090458,0,0,6949
0.003575244,0.814814815,0.096399941,0.008611624,0.8,0.085509,0,0.475,0.981481481,0.953488372,0.573529412,0.757575758,0.46969697,1,0.372093023,0.348837209,0,0.114090676,0,0,6950
0.003578009,0.703703704,0.063248286,0.008618087,0.55,0.064435,0,0.475,0.981481481,0.953488372,0.573529412,0.787878788,0.424242424,1,0.395348837,0.38372093,0,0.114090895,0,0,6951
0.003582503,0.666666667,0.037347261,0.008621051,0.55,0.045962,0,0.5,0.981481481,0.953488372,0.573529412,0.787878788,0.375757576,1,0.488372093,0.441860465,0,0.114091113,0,0,6952
0.003583091,0.555555556,0.027226485,0.008621587,0.45,0.019785,0,0.525,0.981481481,0.953488372,0.573529412,0.787878788,0.406060606,1,0.488372093,0.395348837,0,0.114091332,0,0,6953
0.003585199,0.555555556,0.017863403,0.008630747,0.45,0.013316,0,0.525,0.981481481,0.953488372,0.588235294,0.787878788,0.445454545,1,0.465116279,0.395348837,0,0.114091551,0,0,6954
